OBJECTID,OBJECTCLASS,OBJECTSUBCLASS,DESCRIPTION,REPOSITORY,CREATEDDATE,UPDATEDDATE,TRANSFERDATE,EXPIRATIONDATE,RENEWALMODE,RENEWALPERIOD,PREPAIDPERIOD,PAIDUNTILDATE,ACCOUNTINGDATE,FINALIZATIONDATE,FAILUREDATE,NEXTACTION,NEXTACTIONDATE,NAMESERVER,INTERNALNAMESERVER,STATUS,OWNERCONTACT,ADMINCONTACT,TECHCONTACT,BILLINGCONTACT,ROID,TRANSFERLOCK,ADDON-PROXY,ADDON-TRUSTEE,MISSINGPARAMETER,INVALIDPARAMETER,CLAIMKEY,TRANSFER-DIRECTION,TRANSFER-CREATEDDATE,TRANSFER-STATUS,TRANSFER-OLDREGISTRAR,TRANSFER-NEWREGISTRAR,User,SubUser,SubSubUsers
checkbulknl113.com,DOMAIN,COM,checkbulknl113.com,COM-OTE-1API1,2022-09-02 19:56:35,2023-01-25 11:44:10,2023-01-25 11:44:10,2026-09-02 19:56:35,AUTORENEW,1Y,0,2026-09-02 19:56:35,2026-08-28 19:56:35,2026-09-03 19:56:35,2026-10-16 19:56:35,pay,2026-08-28 19:56:35,ns4.epik.com ns3.epik.com,ns4.epik.com ns3.epik.com,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
checkbulknl108.com,DOMAIN,COM,checkbulknl108.com,COM-OTE-1API1,2022-09-02 19:56:50,2023-01-24 21:56:55,2023-01-24 21:56:55,2026-09-02 19:56:50,AUTORENEW,1Y,0,2026-09-02 19:56:50,2026-08-28 19:56:50,2026-09-03 19:56:50,2026-10-16 19:56:50,pay,2026-08-28 19:56:50,ns4.epik.com ns3.epik.com,ns4.epik.com ns3.epik.com,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
checkbulknl106.com,DOMAIN,COM,checkbulknl106.com,COM-OTE-1API1,2022-09-02 19:56:56,2023-01-24 21:58:10,2023-01-24 21:58:10,2026-09-02 19:56:56,AUTORENEW,1Y,0,2026-09-02 19:56:56,2026-08-28 19:56:56,2026-09-03 19:56:56,2026-10-16 19:56:56,pay,2026-08-28 19:56:56,ns3.epik.com ns4.epik.com,ns4.epik.com ns3.epik.com,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
checkbulknl107.com,DOMAIN,COM,checkbulknl107.com,COM-OTE-1API1,2022-09-02 19:56:51,2023-01-25 08:01:17,2023-01-25 08:01:17,2026-09-02 19:56:51,AUTORENEW,1Y,0,2026-09-02 19:56:51,2026-08-28 19:56:51,2026-09-03 19:56:51,2026-10-16 19:56:51,pay,2026-08-28 19:56:51,ns3.epik.com ns4.epik.com,ns3.epik.com ns4.epik.com,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
testblfjdsk.nl,DOMAIN,NL,testblfjdsk.nl,NL-OTE-1API1,2022-09-12 14:25:06,2022-09-12 14:25:05,0000-00-00 00:00:00,2026-09-11 00:00:00,AUTORENEW,1Y,0,2026-09-11 00:00:00,2026-09-04 00:00:00,2026-09-10 00:00:00,2026-09-10 00:00:00,pay,2026-09-04 00:00:00,ns-169-a.gnadi.net ns-102-c.gnadi.net ns-226-b.gnadi.net,,ACTIVE,PG5023-GANDI,PG5023-GANDI,PG5023-GANDI,PG5023-GANDI,,,,,,,,,,,,,test.user,,
checkbulknl109.com,DOMAIN,COM,checkbulknl109.com,COM-OTE-1API1,2022-09-02 19:56:47,2023-01-25 08:01:10,2023-01-25 08:01:10,2026-09-02 19:56:47,AUTORENEW,1Y,0,2026-09-02 19:56:47,2026-08-28 19:56:47,2026-09-03 19:56:47,2026-10-16 19:56:47,pay,2026-08-28 19:56:47,ns3.epik.com ns4.epik.com,ns3.epik.com ns4.epik.com,clientTransferProhibited ACTIVE,,,,,,1,0,,,,,,,,,,test.user,,
checkbulknl112.com,DOMAIN,COM,checkbulknl112.com,COM-OTE-1API1,2022-09-02 19:56:37,2023-01-25 12:06:11,2023-01-25 12:06:11,2026-09-02 19:56:37,AUTORENEW,1Y,0,2026-09-02 19:56:37,2026-08-28 19:56:37,2026-09-03 19:56:37,2026-10-16 19:56:37,pay,2026-08-28 19:56:37,ns4.epik.com ns3.epik.com,ns4.epik.com ns3.epik.com,clientTransferProhibited ACTIVE,,,,,,1,0,,,,,,,,,,test.user,,
checkbulknl114.com,DOMAIN,COM,checkbulknl114.com,COM-OTE-1API1,2022-09-02 19:56:32,2023-01-25 08:55:10,2023-01-25 08:55:10,2026-09-02 19:56:32,AUTORENEW,1Y,0,2026-09-02 19:56:32,2026-08-28 19:56:32,2026-09-03 19:56:32,2026-10-16 19:56:32,pay,2026-08-28 19:56:32,ns3.epik.com ns4.epik.com,ns3.epik.com ns4.epik.com,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
checkbulknl102.com,DOMAIN,COM,checkbulknl102.com,COM-OTE-1API1,2022-09-02 19:57:08,2023-01-25 12:06:17,2023-01-25 12:06:17,2026-09-02 19:57:08,AUTORENEW,1Y,0,2026-09-02 19:57:08,2026-08-28 19:57:08,2026-09-03 19:57:08,2026-10-16 19:57:08,pay,2026-08-28 19:57:08,ns4.epik.com ns3.epik.com,ns4.epik.com ns3.epik.com,clientTransferProhibited ACTIVE,,,,,,1,0,,,,,,,,,,test.user,,
checkbulknl117.com,DOMAIN,COM,checkbulknl117.com,COM-OTE-1API1,2022-09-02 19:56:24,2023-01-25 12:06:04,2023-01-25 12:06:04,2026-09-02 19:56:24,AUTORENEW,1Y,0,2026-09-02 19:56:24,2026-08-28 19:56:24,2026-09-03 19:56:24,2026-10-16 19:56:24,pay,2026-08-28 19:56:24,ns4.epik.com ns3.epik.com,ns4.epik.com ns3.epik.com,clientTransferProhibited ACTIVE,,,,,,1,0,,,,,,,,,,test.user,,
fuckingday.com,DOMAIN,COM,fuckingday.com,COM-OTE-1API1,2022-10-20 09:59:19,2022-10-20 10:26:10,0000-00-00 00:00:00,2026-10-20 09:59:19,AUTORENEW,1Y,0,2026-10-20 09:59:19,2026-10-15 09:59:19,2026-10-21 09:59:19,2026-12-03 09:59:19,pay,2026-10-15 09:59:19,ns1.ispapi.net ns2.ispapi.net ns3.hexonet.net,ns1.ispapi.net ns3.hexonet.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-MWL3409826,P-MWL3409826,P-MWL3409826,P-MWL3409826,,1,WHOISTRUSTEE,,,,,,,,,,test.user,,
checkbulknl118.com,DOMAIN,COM,checkbulknl118.com,COM-OTE-1API1,2022-09-02 19:56:22,2023-01-24 20:59:18,2023-01-24 20:59:18,2026-09-02 19:56:22,AUTORENEW,1Y,0,2026-09-02 19:56:22,2026-08-28 19:56:22,2026-09-03 19:56:22,2026-10-16 19:56:22,pay,2026-08-28 19:56:22,ns3.epik.com ns4.epik.com,ns4.epik.com ns3.epik.com,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
checkbulknl100.com,DOMAIN,COM,checkbulknl100.com,COM-OTE-1API1,2022-09-02 19:57:13,2023-01-27 15:34:52,2023-01-27 15:34:52,2026-09-02 19:57:13,AUTORENEW,1Y,0,2026-09-02 19:57:13,2026-08-28 19:57:13,2026-09-03 19:57:13,2026-10-16 19:57:13,pay,2026-08-28 19:57:13,ns3.epik.com ns4.epik.com,ns4.epik.com ns3.epik.com,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
checkbulknl104.com,DOMAIN,COM,checkbulknl104.com,COM-OTE-1API1,2022-09-02 19:57:01,2023-01-25 08:55:24,2023-01-25 08:55:24,2026-09-02 19:57:01,AUTORENEW,1Y,0,2026-09-02 19:57:01,2026-08-28 19:57:01,2026-09-03 19:57:01,2026-10-16 19:57:01,pay,2026-08-28 19:57:01,ns4.epik.com ns3.epik.com,ns4.epik.com ns3.epik.com,clientTransferProhibited ACTIVE,,,,,,1,0,,,,,,,,,,test.user,,
checkbulknl10.com,DOMAIN,COM,checkbulknl10.com,COM-OTE-1API1,2022-09-02 19:58:30,2023-01-24 20:59:31,2023-01-24 20:59:31,2026-09-02 19:58:30,AUTORENEW,1Y,0,2026-09-02 19:58:30,2026-08-28 19:58:30,2026-09-03 19:58:30,2026-10-16 19:58:30,pay,2026-08-28 19:58:30,ns3.epik.com ns4.epik.com,ns3.epik.com ns4.epik.com,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
whmcsstillsucks.com,DOMAIN,COM,whmcsstillsucks.com,COM-OTE-1API1,2022-10-06 15:39:13,2022-10-06 15:56:18,0000-00-00 00:00:00,2026-10-06 15:39:13,AUTORENEW,1Y,0,2026-10-06 15:39:13,2026-10-01 15:39:13,2026-10-07 15:39:13,2026-11-19 15:39:13,pay,2026-10-01 15:39:13,ns1.ispapi.net ns2.ispapi.net ns3.ispapi.net,ns3.ispapi.net ns1.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-MWL3432986,P-MWL3432986,P-MWL3432986,P-MWL3432986,,1,0,,,,,,,,,,test.user,,
checkbulknl116.com,DOMAIN,COM,checkbulknl116.com,COM-OTE-1API1,2022-09-02 19:56:26,2023-01-30 05:15:11,2023-01-30 05:15:11,2026-09-02 19:56:26,AUTORENEW,1Y,0,2026-09-02 19:56:26,2026-08-28 19:56:26,2026-09-03 19:56:26,2026-10-16 19:56:26,pay,2026-08-28 19:56:26,ns3.epik.com ns4.epik.com,ns4.epik.com ns3.epik.com,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
checkbulknl12.com,DOMAIN,COM,checkbulknl12.com,COM-OTE-1API1,2022-09-02 19:58:25,2023-01-24 20:59:24,2023-01-24 20:59:24,2026-09-02 19:58:25,AUTORENEW,1Y,0,2026-09-02 19:58:25,2026-08-28 19:58:25,2026-09-03 19:58:25,2026-10-16 19:58:25,pay,2026-08-28 19:58:25,ns3.epik.com ns4.epik.com,ns3.epik.com ns4.epik.com,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
xn--arbi2345geurs-lfb.com,DOMAIN,COM,arbi2345geuärs.com,COM-OTE-1API1,2022-09-07 12:10:45,2022-09-07 12:10:45,0000-00-00 00:00:00,2026-09-07 12:10:45,AUTORENEW,1Y,0,2026-09-07 12:10:45,2026-09-02 12:10:45,2026-09-08 12:10:45,2026-10-21 12:10:45,pay,2026-09-02 12:10:45,ns1.ispapi.net ns2.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,1,0,,,,,,,,,,test.user,,
checkbulknl110.com,DOMAIN,COM,checkbulknl110.com,COM-OTE-1API1,2022-09-02 19:56:40,2023-01-24 21:58:03,2023-01-24 21:58:03,2026-09-02 19:56:40,AUTORENEW,1Y,0,2026-09-02 19:56:40,2026-08-28 19:56:40,2026-09-03 19:56:40,2026-10-16 19:56:40,pay,2026-08-28 19:56:40,ns3.epik.com ns4.epik.com,ns3.epik.com ns4.epik.com,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
whmcssucks.com,DOMAIN,COM,whmcssucks.com,COM-OTE-1API1,2022-10-06 15:30:22,2022-10-06 15:30:23,0000-00-00 00:00:00,2026-10-06 15:30:22,AUTORENEW,1Y,0,2026-10-06 15:30:22,2026-10-01 15:30:22,2026-10-07 15:30:22,2026-11-19 15:30:22,pay,2026-10-01 15:30:22,ns1.ispapi.net ns2.ispapi.net,ns2.ispapi.net ns1.ispapi.net,ACTIVE clientTransferProhibited,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,1,0,,,,,,,,,,test.user,,
checkbulknl103.com,DOMAIN,COM,checkbulknl103.com,COM-OTE-1API1,2022-09-02 19:57:04,2023-01-27 15:34:58,2023-01-27 15:34:58,2026-09-02 19:57:04,AUTORENEW,1Y,0,2026-09-02 19:57:04,2026-08-28 19:57:04,2026-09-03 19:57:04,2026-10-16 19:57:04,pay,2026-08-28 19:57:04,ns3.epik.com ns4.epik.com,ns3.epik.com ns4.epik.com,clientTransferProhibited ACTIVE,,,,,,1,0,,,,,,,,,,test.user,,
papakaiatbasement.com,DOMAIN,COM,papakaiatbasement.com,COM-OTE-1API1,2022-10-14 11:06:35,2022-10-14 11:06:37,0000-00-00 00:00:00,2026-10-14 11:06:35,AUTORENEW,1Y,0,2026-10-14 11:06:35,2026-10-09 11:06:35,2026-10-15 11:06:35,2026-11-27 11:06:35,pay,2026-10-09 11:06:35,ns1.ispapi.net ns2.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-MWL3409826,P-MWL3409826,P-MWL3409826,P-MWL3409826,,1,0,,,,,,,,,,test.user,,
myimpact.com,DOMAIN,COM,myimpact.com,COM-OTE-1API1,2022-11-30 09:08:32,2022-11-30 09:08:33,0000-00-00 00:00:00,2025-11-30 09:08:32,AUTORENEW,1Y,0,2025-11-30 09:08:32,2025-11-25 09:08:32,2025-12-01 09:08:32,2026-01-13 09:08:32,pay,2025-11-25 09:08:32,ns2.ispapi.net ns1.ispapi.net,ns2.ispapi.net ns1.ispapi.net,ACTIVE clientTransferProhibited,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,1,0,,,,,,,,,,test.user,,
test-domainauction-qmtest-61804.com,DOMAIN,COM,test-domainauction-qmtest-61804.com,COM-OTE-1API1,2022-11-14 13:12:20,2024-02-19 05:45:06,2024-02-04 05:15:09,2025-11-14 13:12:20,AUTORENEW,1Y,0,2025-11-14 13:12:20,2025-11-09 13:12:20,2025-11-15 13:12:20,2025-12-28 13:12:20,pay,2025-11-09 13:12:20,ns1.contactverification.info ns2.contactverification.info,,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
myimpact.info,DOMAIN,INFO,myimpact.info,DONUTS-OTE-1API1,2022-11-30 09:08:33,2022-11-30 09:08:34,0000-00-00 00:00:00,2025-11-30 09:08:33,AUTORENEW,1Y,0,2025-11-30 09:08:33,2025-11-25 09:08:33,2025-12-01 09:08:33,2026-01-13 09:08:33,pay,2025-11-25 09:08:33,ns2.ispapi.net ns1.ispapi.net,ns2.ispapi.net ns1.ispapi.net,ACTIVE clientTransferProhibited,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,1,0,,,,,,,,,,test.user,,
test0322112201.com,DOMAIN,COM,test0322112201.com,COM-OTE-1API1,2022-11-22 13:38:25,2022-12-07 13:45:13,0000-00-00 00:00:00,2025-11-22 13:38:25,AUTORENEW,1Y,0,2025-11-22 13:38:25,2025-11-17 13:38:25,2025-11-23 13:38:25,2026-01-05 13:38:25,pay,2025-11-17 13:38:25,ns3.dns24.hu ns2.dns24.hu ns4.dns24.hu ns1.dns24.hu,,ACTIVE clientTransferProhibited,P-EMP2540761,P-EMP2540761,P-EMP2540761,P-EMP2540761,,1,0,,,,,,,,,,test.user,,
blestaftw.com,DOMAIN,COM,blestaftw.com,COM-OTE-1API1,2022-11-28 14:28:24,2022-12-13 14:45:13,0000-00-00 00:00:00,2025-11-28 14:28:24,AUTORENEW,1Y,0,2025-11-28 14:28:24,2025-11-23 14:28:24,2025-11-29 14:28:24,2026-01-11 14:28:24,pay,2025-11-23 14:28:24,ns1.ispapi.net ns3.ispapi.net,ns1.ispapi.net ns3.ispapi.net,ACTIVE clientTransferProhibited,P-HMR3440183,P-HMR3440183,P-HMR3440183,P-HMR3440183,,1,0,,,,,,,,,,test.user,,
mycrash.com,DOMAIN,COM,mycrash.com,COM-OTE-1API1,2022-11-30 09:08:32,2022-11-30 09:08:32,0000-00-00 00:00:00,2025-11-30 09:08:32,AUTORENEW,1Y,0,2025-11-30 09:08:32,2025-11-25 09:08:32,2025-12-01 09:08:32,2026-01-13 09:08:32,pay,2025-11-25 09:08:32,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,1,0,,,,,,,,,,test.user,,
anthony1818.com,DOMAIN,COM,anthony1818.com,COM-OTE-1API1,2022-11-23 14:30:34,2022-11-23 14:30:34,0000-00-00 00:00:00,2025-11-23 14:30:34,AUTORENEW,1Y,0,2025-11-23 14:30:34,2025-11-18 14:30:34,2025-11-24 14:30:34,2026-01-06 14:30:34,pay,2025-11-18 14:30:34,ns1.ispapi.net ns2.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,1,0,,,,,,,,,,test.user,,
myhit.com,DOMAIN,COM,myhit.com,COM-OTE-1API1,2022-11-30 09:08:33,2022-11-30 09:08:33,0000-00-00 00:00:00,2025-11-30 09:08:33,AUTORENEW,1Y,0,2025-11-30 09:08:33,2025-11-25 09:08:33,2025-12-01 09:08:33,2026-01-13 09:08:33,pay,2025-11-25 09:08:33,ns2.ispapi.net ns1.ispapi.net,ns2.ispapi.net ns1.ispapi.net,ACTIVE clientTransferProhibited,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,1,0,,,,,,,,,,test.user,,
templatetest05.com,DOMAIN,COM,templatetest05.com,COM-OTE-1API1,2022-12-02 10:47:18,2023-05-17 07:15:07,2023-05-02 07:12:59,2025-12-02 10:47:18,AUTORENEW,1Y,0,2025-12-02 10:47:18,2025-11-27 10:47:18,2025-12-03 10:47:18,2026-01-15 10:47:18,pay,2025-11-27 10:47:18,ns1.rrpproxy.net ns2.rrpproxy.net ns3.rrpproxy.net,,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
myimpact.org,DOMAIN,ORG,myimpact.org,PIR-OTE-1API1,2022-11-30 09:08:33,2022-11-30 09:08:34,0000-00-00 00:00:00,2025-11-30 09:08:33,AUTORENEW,1Y,0,2025-11-30 09:08:33,2025-11-25 09:08:33,2025-12-01 09:08:33,2026-01-13 09:08:33,pay,2025-11-25 09:08:33,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,1,0,,,,,,,,,,test.user,,
valentinko.com,DOMAIN,COM,valentinko.com,COM-OTE-1API1,2023-02-14 10:56:09,2023-03-01 11:15:06,0000-00-00 00:00:00,2032-02-14 10:56:09,AUTORENEW,1Y,0,2032-02-14 10:56:09,2032-02-09 10:56:09,2032-02-15 10:56:09,2032-03-29 10:56:09,pay,2032-02-09 10:56:09,ns4.dns24.hu ns2.dns24.hu ns3.dns24.hu ns1.dns24.hu,,ACTIVE clientTransferProhibited,P-VVA3444133,P-VVA3444133,P-VVA3444133,P-VVA3444133,,1,0,,,,,,,,,,test.user,,
test0322112203.com,DOMAIN,COM,test0322112203.com,COM-OTE-1API1,2023-02-13 15:43:23,2023-02-28 15:45:07,0000-00-00 00:00:00,2026-02-13 15:43:23,AUTORENEW,1Y,0,2026-02-13 15:43:23,2026-02-08 15:43:23,2026-02-14 15:43:23,2026-03-29 15:43:23,pay,2026-02-08 15:43:23,ns3.dns24.hu ns4.dns24.hu ns2.dns24.hu ns1.dns24.hu,,ACTIVE clientTransferProhibited,P-EMP2540761,P-EMP2540761,P-EMP2540761,P-EMP2540761,,1,0,,,,,,,,,,test.user,,
test0322112202.com,DOMAIN,COM,test0322112202.com,COM-OTE-1API1,2023-02-14 15:10:17,2023-03-01 15:15:07,0000-00-00 00:00:00,2026-02-14 15:10:17,AUTORENEW,1Y,0,2026-02-14 15:10:17,2026-02-09 15:10:17,2026-02-15 15:10:17,2026-03-30 15:10:17,pay,2026-02-09 15:10:17,ns3.dns24.hu ns4.dns24.hu ns2.dns24.hu ns1.dns24.hu,,ACTIVE clientTransferProhibited,P-ETT3434526,P-ETT3434526,P-ETT3434526,P-ETT3434526,,1,0,,,,,,,,,,test.user,,
epiktest2.co,DOMAIN,CO,epiktest2.co,ARI-OTE-1API1,2023-02-06 09:36:47,2023-02-06 09:36:46,0000-00-00 00:00:00,2026-02-06 09:36:47,AUTORENEW,1Y,0,2026-02-06 09:36:47,2026-01-30 09:36:47,2026-02-06 09:36:47,2026-03-22 09:36:47,pay,2026-01-30 09:36:47,ns2.ispapi.net ns1.ispapi.net,ns2.ispapi.net ns1.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,0,,,,,,,,,,test.user,,
asdffasdfasfsa.com,DOMAIN,COM,asdffasdfasfsa.com,COM-OTE-1API1,2023-01-25 15:32:10,2023-01-25 15:32:33,0000-00-00 00:00:00,2026-01-25 15:32:10,AUTORENEW,1Y,0,2026-01-25 15:32:10,2026-01-20 15:32:10,2026-01-26 15:32:10,2026-03-10 15:32:10,pay,2026-01-20 15:32:10,ns3.ispapi.net ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net ns3.ispapi.net,ACTIVE clientTransferProhibited clientHold,P-MWL3409826,P-MWL3409826,P-MWL3409826,P-MWL3409826,,1,0,,,,,,,,,,test.user,,
valentinson.com,DOMAIN,COM,valentinson.com,COM-OTE-1API1,2023-01-04 10:03:43,2023-01-19 10:15:14,0000-00-00 00:00:00,2026-01-04 10:03:43,AUTORENEW,1Y,0,2026-01-04 10:03:43,2025-12-30 10:03:43,2026-01-05 10:03:43,2026-02-17 10:03:43,pay,2025-12-30 10:03:43,ns2.dns24.hu ns1.dns24.hu ns3.dns24.hu ns4.dns24.hu,,ACTIVE,P-VVA3444133,P-VVA3444133,P-VVA3444133,P-VVA3444133,,0,0,,,,,,,,,,test.user,,
valentinkon.com,DOMAIN,COM,valentinkon.com,COM-OTE-1API1,2023-02-07 15:14:06,2023-02-22 15:15:07,0000-00-00 00:00:00,2029-02-07 15:14:06,AUTORENEW,1Y,0,2029-02-07 15:14:06,2029-02-02 15:14:06,2029-02-08 15:14:06,2029-03-23 15:14:06,pay,2029-02-02 15:14:06,ns3.dns24.hu ns4.dns24.hu ns2.dns24.hu ns1.dns24.hu,,ACTIVE clientTransferProhibited,P-TTS3446577,P-TTS3446577,P-TTS3446577,P-TTS3446577,,1,0,,,,,,,,,,test.user,,
gergegege.com,DOMAIN,COM,gergegege.com,COM-OTE-1API1,2023-02-03 15:13:36,2023-02-03 15:13:39,0000-00-00 00:00:00,2026-02-03 15:13:36,AUTORENEW,1Y,0,2026-02-03 15:13:36,2026-01-29 15:13:36,2026-02-04 15:13:36,2026-03-19 15:13:36,pay,2026-01-29 15:13:36,ns1.ispapi.net ns2.ispapi.net ns3.ispapi.net,ns2.ispapi.net ns1.ispapi.net ns3.ispapi.net,ACTIVE clientTransferProhibited,P-MWL3409826,P-MWL3409826,P-MWL3409826,P-MWL3409826,,1,0,,,,,,,,,,test.user,,
adddomainrenewalmodetest3.com,DOMAIN,COM,adddomainrenewalmodetest3.com,COM-OTE-1API1,2023-01-12 14:25:26,2024-03-11 05:45:06,2024-02-25 05:15:11,2026-01-12 14:25:26,AUTORENEW,1Y,0,2026-01-12 14:25:26,2026-01-07 14:25:26,2026-01-13 14:25:26,2026-02-25 14:25:26,pay,2026-01-07 14:25:26,ns1.rrpproxy.net ns2.rrpproxy.net,,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
scuiscscsc.xyz,DOMAIN,XYZ,scuiscscsc.xyz,CENTRALNIC-OTE-1API,2023-03-15 06:16:44,2023-03-15 06:16:45,0000-00-00 00:00:00,2026-03-15 23:59:59,AUTORENEW,1Y,0,2026-03-15 23:59:59,2026-03-15 23:59:59,2026-04-28 23:59:59,2026-04-28 23:59:59,pay,2026-03-15 23:59:59,,,ACTIVE clientTransferProhibited,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,1,0,,,,,,,,,,test.user,,
test0323030601.com,DOMAIN,COM,test0323030601.com,COM-OTE-1API1,2023-03-06 13:26:30,2023-03-21 13:45:06,0000-00-00 00:00:00,2026-03-06 13:26:30,AUTORENEW,1Y,0,2026-03-06 13:26:30,2026-03-01 13:26:30,2026-03-07 13:26:30,2026-04-19 13:26:30,pay,2026-03-01 13:26:30,ns3.dns24.hu ns4.dns24.hu ns1.dns24.hu ns2.dns24.hu,,ACTIVE clientTransferProhibited,P-ETS3448737,P-ETS3448737,P-ETS3448737,P-ETS3448737,,1,0,,,,,,,,,,test.user,,
xn--sn-bja.at,DOMAIN,AT,sén.at,AT-OTE-1API1,2023-03-08 15:29:41,2023-03-08 15:29:41,0000-00-00 00:00:00,2024-03-07 15:29:41,AUTORENEW,1Y,1Y,2025-03-07 15:29:41,2025-03-05 15:29:41,2024-03-05 15:29:41,2025-03-05 15:29:41,expireunpaid,2025-03-05 15:29:41,ns-118-a.gnadi.net ns-62-b.gnadi.net ns-207-c.gnadi.net,,ACTIVE,JD7821-GANDI,CB6769-GANDI,JC6817-GANDI,JD7821-GANDI,,,,,,,,,,,,,test.user,,
s-1234-immediate.com,DOMAIN,COM,s-1234-immediate.com,COM-OTE-1API1,2023-03-07 11:42:03,2023-03-07 11:45:06,0000-00-00 00:00:00,2026-03-07 11:42:03,AUTORENEW,1Y,0,2026-03-07 11:42:03,2026-03-02 11:42:03,2026-03-08 11:42:03,2026-04-20 11:42:03,pay,2026-03-02 11:42:03,ns3.ispapi.net ns1.ispapi.net ns2.ispapi.net,ns3.ispapi.net ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,0,,,,,,,,,,test.user,,
s-last1-immediate.com,DOMAIN,COM,s-last1-immediate.com,COM-OTE-1API1,2023-03-07 15:33:03,2023-03-07 15:36:04,0000-00-00 00:00:00,2026-03-07 15:33:03,AUTORENEW,1Y,0,2026-03-07 15:33:03,2026-03-02 15:33:03,2026-03-08 15:33:03,2026-04-20 15:33:03,pay,2026-03-02 15:33:03,ns2.ispapi.net ns1.ispapi.net ns3.ispapi.net,ns2.ispapi.net ns3.ispapi.net ns1.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,0,,,,,,,,,,test.user,,
a-last1-immediate.com,DOMAIN,COM,a-last1-immediate.com,COM-OTE-1API1,2023-03-07 15:33:03,2023-03-07 16:42:04,0000-00-00 00:00:00,2026-03-07 15:33:03,AUTORENEW,1Y,0,2026-03-07 15:33:03,2026-03-02 15:33:03,2026-03-08 15:33:03,2026-04-20 15:33:03,pay,2026-03-02 15:33:03,ns3.ispapi.net ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns3.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,1,0,,,,,,,,,,test.user,,
cnic-test2.com,DOMAIN,COM,cnic-test2.com,COM-OTE-1API1,2023-03-03 14:53:05,2024-03-11 05:45:05,2024-02-25 05:15:11,2026-03-03 14:53:05,AUTORENEW,1Y,0,2026-03-03 14:53:05,2026-02-26 14:53:05,2026-03-04 14:53:05,2026-04-16 14:53:05,pay,2026-02-26 14:53:05,ns2.dnsres.net ns3.dnsres.net ns1.dnsres.net,,ACTIVE clientTransferProhibited,,,,,,1,0,,,,,,,,,,test.user,,
